# Point data
# Columns:
# 1 - X
# 2 - Y
# 3 - Z / m
# 4 - T / degC
# Created: 2022-02-02 12:23:43
# Input: V2T.inp
# Newton threshold: 0.100000
# z-factor: 1.000000
# Vs-factor: 1.000000
# Pressure calculation method: AK135
80.00	80.00	30000.00	463.2
90.00	90.00	30000.00	431.2
100.00	100.00	30000.00	413.2
110.00	110.00	30000.00	407.9
120.00	120.00	30000.00	414.5
130.00	130.00	30000.00	372.7
140.00	140.00	30000.00	385.8
150.00	150.00	30000.00	365.7
160.00	160.00	30000.00	428.4
170.00	170.00	30000.00	487.7
180.00	180.00	30000.00	550.3
190.00	190.00	30000.00	575.3
0.00	0.00	20000.00	1263.9
10.00	10.00	20000.00	1266.9
20.00	20.00	20000.00	1260.7
30.00	30.00	20000.00	1253.7
40.00	40.00	20000.00	1252.4
50.00	50.00	20000.00	1262.8
60.00	60.00	20000.00	1201.1
70.00	70.00	20000.00	788.1
80.00	80.00	20000.00	777.3
90.00	90.00	20000.00	690.0
100.00	100.00	20000.00	698.6
110.00	110.00	20000.00	715.2
120.00	120.00	20000.00	717.2
130.00	130.00	20000.00	566.0
140.00	140.00	20000.00	552.6
150.00	150.00	20000.00	568.4
160.00	160.00	20000.00	764.4
170.00	170.00	20000.00	1067.2
180.00	180.00	20000.00	1233.0
190.00	190.00	20000.00	1289.6
0.00	0.00	10000.00	1315.5
10.00	10.00	10000.00	1317.1
20.00	20.00	10000.00	1312.4
30.00	30.00	10000.00	1307.3
40.00	40.00	10000.00	1308.5
50.00	50.00	10000.00	1311.7
60.00	60.00	10000.00	1283.5
70.00	70.00	10000.00	1252.0
80.00	80.00	10000.00	1250.5
90.00	90.00	10000.00	1212.6
100.00	100.00	10000.00	1238.9
110.00	110.00	10000.00	1275.4
120.00	120.00	10000.00	1294.6
130.00	130.00	10000.00	1304.8
140.00	140.00	10000.00	1303.2
150.00	150.00	10000.00	1324.7
160.00	160.00	10000.00	1337.7
170.00	170.00	10000.00	1343.1
180.00	180.00	10000.00	1351.3
190.00	190.00	10000.00	1354.7
